order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD182813,ID1224854787,2019-07-14,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 1), ('iAssist Line', 1)]",7920.0,59.46,-37.8131872,144.9399364,10,7187.46,Winter,True,0.6299,don’t work phon with a lot of scratches and don’t switch on,0.0
ORD121942,ID0767592197,2019-08-31,Nickolson,"[('pearTV', 1), ('iStream', 1), ('iAssist Line', 2)]",,64.6,-37.8081019,144.973149,25,,Winter,True,1.2102,one star phone would randomly shut off. got refunded!,0.0
ORD482854,ID0591408004,2019-05-15,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 2)]",35560.0,49.43,-37.82158610000001,144.96123169999996,10,32053.43,Autumn,False,0.8038,"worst phone bad phone, had problems with the wifi since the first day of use. somestimes the phone doesn't recognize the simcard and after the restart the phone continues working well. also get very slow while using spotify + waze.",
ORD175034,ID0307349700,2019-10-09,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380.0,,-37.8168514,144.9900071,0,9458.57,Spring,False,0.8908,at this very nice it is really nice,1.0
ORD255725,ID3863773230,2019-03-15,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",11530.0,68.37,-37.8253657,144.9477248,0,11598.37,Autumn,True,1.4141,rip off phone was not what it was suppose to be,
ORD369592,ID0282825850,2019-06-03,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,66.47,-37.8027531,144.9512701,0,4471.47,Winter,False,1.1645,"good buy so far so good. for the price that i got it from gold day, it was worth it",1.0
ORD117496,ID0572006019,2019-08-28,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",12390.0,50.87,-37.8035696,144.9480878,0,12440.87,Winter,False,1.0173,"i have a few issues with this tablet. mainly the fact that i can't get google services on it, not even youtube. aside from that, the biggest downfall is the charging. the port is very loose and comes undone easily and the charge doesn't hold for very long.",0.0
ORD420229,ID0033238476,2019-09-24,,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",3885.0,106.66,-37.8043557,144.96170700000005,0,3991.66,Spring,True,1.5858,"cpu is fine. don like battery life and finger print reader. i like, every else. the cellphone is ok.",1.0
ORD014729,ID0130015094,2019-01-26,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545.0,87.05,-37.815717,144.96832619999995,5,5354.8,Summer,True,0.338,five stars amazing phone,1.0
ORD477666,ID0361770537,2019-04-03,Bakers,"[('iStream', 1), ('Toshika 750', 1)]",4470.0,69.83,-37.8004343,144.9804266,10,4092.83,Autumn,False,1.6818,quality awesome,1.0
ORD134747,ID0730515682,2019-06-16,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 1)]",18505.0,69.12,-37.8238926,144.9490621,25,13947.87,Winter,False,1.2612,"ok phone phone sometimes freezes up,otherwise a good phone for the price. the fingerprint reader isn't as bad as i anticipated based on the reviews",1.0
ORD379932,ID0371949823,2019-12-11,,"[('Thunder line', 1), ('iStream', 2), ('Olivia x460', 1)]",3705.0,101.77,-37.80491660000001,144.9692898,25,2880.52,Summer,True,1.5228,"love it i gave to my mon, and she love it !! i sent to brazil and works great there",1.0
ORD176562,ID4996764095,2019-05-06,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360.0,62.79,-37.8114227,144.953507,0,9422.79,Autumn,False,0.583,awesome for the price i think this is the best device you can get for such a low price.,1.0
ORD022902,ID1449297341,2019-07-05,Nickolson,"[('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1)]",17025.0,65.84,-37.8157682,144.98017769999996,15,14537.09,Winter,False,0.986,great phone i love the color of my new rose gold i-phone 6s; and the features are all working well.,1.0
ORD092785,ID4418536061,2019-05-01,,"[('Thunder line', 1), ('pearTV', 1), ('Universe Note', 1)]",11940.0,68.47,-37.8029429,144.9633573,10,10814.47,Autumn,True,1.7959,cellular connectivity issues i love the design and finish of this phone. but constant connectivity issues forced me to return it.,0.0
ORD433794,ID0664378716,2019-07-21,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Universe Note', 1), ('Alcon 10', 1)]",19570.0,73.04,-37.82049129999999,144.96645049999995,15,16707.54,Winter,True,0.3448,works and sounds great.,1.0
ORD352078,ID0128882408,2019-07-19,Bakers,"[('iAssist Line', 2), ('Universe Note', 1)]",7900.0,77.99,-37.8015661,145.00202040000005,25,6002.99,Winter,True,1.1122,"great deal. looks like new, and still works great at 6 month into use.",1.0
ORD459474,ID2347007243,2019-02-26,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",22650.0,71.63,-37.8179644,144.9460629,0,22721.63,Summer,False,0.5956,touch id work good i like to camera on this,1.0
ORD493769,ID0576874787,2019-10-27,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",6540.0,107.28,-37.8236954,144.9883608,15,5666.28,Spring,True,1.6403,"phone is fine, but the phone is fine but it will not work for the pay per minute plan. it states it is not a contract phone, but doesn't specifically say it's only for the pay per month plan.",1.0
ORD320387,ID0589741404,2019-12-28,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 1)]",14225.0,77.74,-37.8207885,144.9547639,10,12880.24,Summer,False,1.1287,"wow wow, this phone is really pretty. i have the black and bought the platinum for my dad. super fast and great screen",1.0
ORD143692,ID0095562816,2019-06-16,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 2)]",9270.0,71.49,-37.8028221,144.9295031,0,9341.49,Winter,False,1.8945,"such a fun, easy, and convenient device to have around the house. no need to pick up my phone to look something up, just a few words and the world is at your fingertips. the speaker puts off great sound and the screen is crisp. the price is right for a device like this.",1.0
ORD406008,ID3281123500,2019-02-17,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 1)]",,79.0,-37.804787,144.9574515,10,,Summer,False,1.2667,great value son loves it best phone of his life,1.0
ORD333839,ID6167236671,2019-10-20,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,101.45,-37.80928970000001,144.972042,0,6921.45,Spring,True,1.0587,good phone looks amazing has good hardware its a no brainer buy it. only works on the tmoble or atandt network,
ORD211069,ID4283908135,2019-01-30,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750.0,80.1,-37.8092565,144.9856345,0,3830.1,Summer,True,0.8481,"battery life the phone had battery problems, it doesn't keep charge for more than 15 mins",0.0
ORD306524,ID1492150956,2019-06-07,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Toshika 750', 1)]",5330.0,74.74,-37.8141362,144.9519654,0,5404.74,Winter,True,0.4604,"as advertised but the charger didn't last long i bought it for my pops. and he loves it, the only issue is his fast charger went out.",
ORD038729,ID0579399660,2019-04-02,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",20555.0,65.21,-37.8190906,144.97565769999997,15,17536.96,Autumn,False,0.5398,"great phone phone is a great size, runs the apps i need for work. photo quality is perfect for my job needs.",
ORD125265,ID5058108333,2019-09-28,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790.0,74.81,-37.8233885,144.9680947,25,3667.31,Spring,False,0.5487,regular monthly updated from google directly! 3yrs support!! u do get unlimited storage for the phone. in original quality btw. google photos will upload backup all vids and pics from the phone til 2021. ish. great phone 👍😀,1.0
ORD128645,ID1404221279,2019-02-13,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('Thunder line', 2)]",13150.0,74.58,-37.8026845,144.9942934,10,11909.58,Summer,False,0.8181,great! it came on time and is beautiful. only criticism is that the charger that came with it still causes he fell into state that it is slow power charging,1.0
ORD359428,ID3106293373,2019-08-15,Thompson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",24500.0,82.07,-37.8066068,144.9324524,15,20907.07,Winter,True,1.452,"great phone works perfectly. i'm not much of a phone geek, but it does everything i need it to do.",1.0
ORD338966,ID5680172487,2019-05-28,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",20470.0,80.87,-37.808919,144.9728584,10,18503.87,Autumn,True,1.1157,easy to figure out and used it extensively on my vacation.,1.0
ORD081478,ID4418535313,2019-06-12,Thompson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,55.95,-37.80244920000001,144.96344530000005,15,11182.45,Winter,False,1.8357,phone sucks!!!!! i've has problems with this phone since i got it. i was not happy at all. i have spent hours on the phone with sprint trying to fix it and no luck. probably will never buy a phone from here again!!!!,0.0
ORD198114,ID0702376470,2019-04-10,,"[('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 2), ('Lucent 330S', 1)]",16505.0,81.38,-37.8059182,144.9366503,25,12460.13,Autumn,True,1.1853,okay meets expectations...in case if somebody does not want to use an i-phone....this could be an ideal set...try it out..otherwise it is just to receive and make calls,1.0
ORD356035,ID0777829815,2019-03-27,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130.0,82.05,-37.8039924,144.9584611,25,14429.55,Autumn,True,1.392,three stars it's ok 52%,1.0
ORD257856,ID0581752738,2019-11-01,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375.0,84.07,-37.8044195,144.9285626,15,1252.82,Spring,False,1.869,five stars exactly why it's says it is in perfect condition!,1.0
ORD380983,ID4754200372,2019-08-27,Thompson,"[('iStream', 1), ('Alcon 10', 2), ('Universe Note', 2), ('Thunder line', 2)]",29310.0,55.05,-37.8151161,144.927561,15,24968.55,Winter,False,1.737,nothing indicated this was a refurbished phone. nothing indicated this was a refurbished phone.,0.0
ORD065834,ID0767584876,2019-09-02,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Universe Note', 2)]",24530.0,104.41,-37.8080853,144.973057,15,20954.91,Spring,True,1.2099,five stars great!!!,1.0
ORD279526,ID2174963253,2019-12-11,Thompson,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,92.25,-37.8170092,144.9534773,25,8064.75,Summer,True,0.742,came in an original box almost new in perfect condition with no issues. no earphones,1.0
ORD466488,ID0579383912,2019-08-01,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660.0,80.38,-37.82443720000001,144.9425415,10,1574.38,Winter,True,1.3687,"great value i have only had the phone a few days, so far so good.",1.0
ORD332214,ID1964021886,2019-09-11,,"[('Alcon 10', 1), ('pearTV', 1), ('iStream', 1)]",15410.0,98.02,-37.8179402,144.9660917,5,14737.52,Spring,True,0.3128,"lucentrola i use the phone for a week, this is a great gadget. recommend!",1.0
ORD460958,ID6167357856,2019-04-15,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",14845.0,65.93,-37.8104056,144.97244630000003,5,14168.68,Autumn,False,0.9465,"it came un a great condition , well package and everything that was said to be inside was. overall it's a great phone ,",1.0
ORD102665,ID0128876909,2019-07-21,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 2)]",24980.0,62.38,-37.8029669,144.9971376,15,21295.38,Winter,True,0.8002,"not unlocked i bought this phone for my grandson just to make simple calls, nothing fancy. it was not unlocked as advertised and the sim card would not work. by the time we realized that it was not unlocked and could not use our sim card the return period had expired no warranty, not unlocked, not as advertised do not buy from this seller",0.0
ORD073529,ID0443530299,2019-12-17,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Alcon 10', 1), ('iStream', 1)]",20190.0,77.24,-37.8149764,145.008444,25,15219.74,Summer,False,1.2874,five stars amazing,1.0
ORD121471,ID0030287594,2019-04-22,Bakers,"[('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 1)]",10240.0,63.69,-37.80540560000001,144.9967164,0,10303.69,Autumn,False,0.5274,the phone i got was like new phone was exacly as stated like new condition no scratches or defects. good stuff,1.0
ORD240816,ID6167279414,2019-10-22,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1)]",3030.0,87.74,-37.81121810000001,144.95837269999996,5,2966.24,Spring,True,1.0072,one star this cell phone is not working.....in one month this phone was damage,0.0
ORD139858,ID0708718060,2019-09-29,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",10170.0,77.05,-37.8075988,144.9567996,15,8721.55,Spring,False,1.0254,it has a great camera very good phone...buy it...,1.0
ORD269146,ID5314227976,2019-01-19,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",20705.0,66.42,-37.8188404,144.9654446,5,19736.17,Summer,False,0.3621,"five stars good phone, amazing customer care on the sellers behalf",1.0
ORD246272,ID1449266757,2019-04-02,Bakers,"[('Olivia x460', 1), ('Universe Note', 2), ('Alcon 10', 1)]",17075.0,51.83,-37.8167209,144.98435659999996,5,16273.08,Autumn,False,1.2145,"4 months and it stopped charging. multiple chargers tried. bought the phone and it stopped charging and turning on, not worth the money.",
ORD379817,ID0650276263,2019-04-16,,"[('Olivia x460', 1), ('iStream', 2)]",1525.0,64.86,-37.8126475,144.9831156,15,1361.11,Autumn,True,,less voice volume and wifi issues speaker phone is tooo low. call voice is very less audible. phased lot of problems while talking on this phone. wifi disconnects frequently. inspite of doing factory reset and other suggestions by lucent customer care it did not work. so returning,0.0
ORD317036,ID4716795361,2019-04-22,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('Toshika 750', 2), ('iStream', 1)]",13465.0,,-37.8187703,144.9529982,10,12185.54,Autumn,False,0.8559,great buy awesome phone. great buy,1.0
ORD428474,ID0233555377,2019-04-29,Bakers,"[('Alcon 10', 1), ('Universe Note', 2)]",15850.0,65.71,-37.80771,144.9815607,15,13538.21,Autumn,False,1.229,"128 gb and battery life it's fast, has great storage, it's a great telephone",
ORD089726,ID0591435375,2019-11-14,Nickolson,"[('Olivia x460', 1), ('iStream', 1)]",1375.0,70.79,-37.8174188,144.9688707,15,1239.54,Spring,False,0.144,great. gave this to my mom as a gift. it's great as a low budget phone while still getting the perks of having a smart phone ! this connected right away with her tmobile prepaid sim card.,1.0
ORD314468,ID0294624741,2019-07-02,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",15810.0,62.43,-37.8195254,144.9624772,0,15872.43,Winter,False,0.6306,very pleased personal phone,1.0
ORD413679,ID0174792857,2019-01-25,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",10420.0,90.99,-37.814218200000006,144.9650124,10,9468.99,Summer,True,0.6298,"so glad i got this! awesome screen! decent photos - not professional-quality, but much better than the cheap phones i've had before. and the capacity to edit the photos is really great as well. fast! superb battery life. pretty good fingerprint sensor. very satisfied.",1.0
ORD203655,ID0778942399,2019-04-14,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 1)]",12475.0,68.06,-37.8145441,145.0141839,10,11295.56,Autumn,True,1.7419,not satisfied if we talk only about digico service i would give 5 star. but the olivia universe s6 edge got to hot as specially i was using camera for video call or for pictures.,0.0
ORD355609,ID2776391626,2019-07-02,Nickolson,"[('iStream', 2), ('Lucent 330S', 2)]",,62.84,-37.8109711,144.9631023,25,,Winter,True,1.0207,idk i dont remember details,0.0
ORD199282,ID3967630093,2019-07-21,Thompson,"[('Universe Note', 2), ('Alcon 10', 1), ('Thunder line', 1), ('Olivia x460', 2)]",20480.0,65.36,-37.818304,144.9524117,15,17473.36,Winter,False,0.7833,five stars good hard core phone.,1.0
ORD107955,ID0702365654,2019-06-26,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('pearTV', 2)]",15075.0,76.68,-37.806367,144.9416549,15,12890.43,Winter,True,0.8482,help i need some help in order to use all its facilites.,1.0
ORD002609,ID6167441036,2019-01-13,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",,76.58,-37.8102148,144.9614603,25,,Summer,False,1.1732,"replaced kobo ereader with this tablet, very satisfied with performance and price.",1.0
ORD342657,ID0030287458,2019-02-16,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 1), ('iStream', 1)]",7285.0,105.19,-37.800182,144.9765812,15,6297.44,Summer,True,1.9709,"great phone phone was shipped and arrived early. new in the box. i put in the sim card and it worked right away. no problems so far with talk, text, and wifi.",1.0
ORD160165,ID0582156569,2019-10-07,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,120.85,-37.7882653,144.92920180000004,10,2595.85,Spring,True,3.1388,not to mention the it's functioning great for the moment the look and feel of this phone is certainly worth more than the price. not to mention the it's functioning great for the moment.,1.0
ORD196647,ID0060653706,2019-01-26,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500.0,72.22,-37.817899,144.9502679,5,6247.22,Summer,False,0.6462,this is a great tablet at a really great price. the best part is if you happen to break it just buy a new one,1.0
ORD107790,ID0257505806,2019-10-28,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",23760.0,111.03,-37.79910260000001,144.9633821,10,21495.03,Spring,True,2.0834,good phone in perfect condition works well no problems as of yet.,1.0
ORD005726,ID0035523917,2019-08-20,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 1), ('iStream', 1)]",25950.0,70.9,-37.7997293,144.954878,5,24723.4,Winter,False,1.5962,"awesome phone great phone , good battery life as i use my phone all day. does not lag at all when playing games like real racing 3",1.0
ORD328486,ID0233275077,2019-07-07,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 2)]",8045.0,66.42,-37.8055972,144.9761336,25,6100.17,Winter,True,1.5584,"dont buy this!! a $700 markup, come on guys...i understand if you trying to make money on a phone that's hard to get, but that's a little ridiculous.",0.0
ORD119907,ID0370750696,2019-03-15,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",9865.0,78.9,-37.8133565,144.98830980000002,25,7477.65,Autumn,True,0.7145,"great ""little"" phone for those of us who are not ... great ""little"" phone for those of us who are not hardcore users. my only complaint is that it doesn't have backlit buttons or even a charge/notification light. i find that pretty annoying.",1.0
ORD281406,ID0030942262,2019-05-02,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('iStream', 2)]",17370.0,,-37.8092649,144.9492653,15,14811.84,Autumn,False,0.4257,not worth a dollar hardly works. gps never works. screen is awful. texting keyboard is awful. do not bother with this phone!,0.0
ORD243103,ID0579486202,2019-03-24,,"[('Toshika 750', 1), ('pearTV', 2)]",16940.0,65.11,-37.8156632,144.9500919,5,16158.11,Autumn,False,0.426,it's actually a very good product for a decent price. not lightning fast but it is okay for everyday use.,1.0
ORD172694,ID0575428933,2019-01-17,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('iStream', 2)]",25110.0,,-37.819034,144.9847274,10,22682.43,Summer,True,1.3354,junk received and wouldn’t charge nor turn on at all. took it to a phone place here n they said it cost more then i paid for it to fix it. junk.,0.0
ORD088301,ID2266560308,2019-04-18,Thompson,"[('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 1)]",23530.0,77.32,-37.8117066,144.95629169999995,0,23607.32,Autumn,True,0.8182,great phone ! excellent phone . for the cost this can compare to many high end phones on the market. iam very satisfied with this phone and the battery life is great.,1.0
ORD036211,ID0310944920,2019-10-14,Bakers,"[('pearTV', 2), ('Toshika 750', 1)]",16940.0,104.14,-37.80422,145.0024501,15,14503.14,Spring,True,0.9036,i love the extension card to put in. good phone for reason price. i used to have olivia note 5 and alcons. but this is fast and more storage.,1.0
ORD026292,ID0607756402,2019-11-21,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870.0,61.15,-37.8173128,144.9641189,15,8450.65,Spring,False,0.4985,"no refurbished cellphones i purchased this cellphone back in june and we are in september 2019, and the screen of the cellphone went black and i can't used anymore, i recommend to not purchase refurbished phones because you don't know how long they are going to last, and they are selling them a little pricey been refurbished.",0.0
ORD005699,ID0207085738,2019-02-11,Bakers,"[('iAssist Line', 2), ('Universe Note', 2), ('iStream', 1), ('Alcon 10', 1)]",20450.0,102.02,-37.8125849,145.01552869999998,15,17484.52,Summer,True,1.8081,great phone! lovelovelove this phone and everything about it!,1.0
ORD461112,ID0581735363,2019-08-03,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",6105.0,73.01,-37.8048531,144.9252837,0,6178.01,Winter,False,2.1044,happy i am using this glaxey 8 plus in italy and i'm very happy and satisfied,1.0
ORD082126,ID0767187718,2019-11-06,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900.0,57.72,-37.8197951,144.9651461,25,5982.72,Spring,False,0.4097,"and the calibration sucks. after only a few months of having this phone, the battery life decreases rapidly even when the phone is powered down, the screen freezes up, and the calibration sucks.",0.0
ORD070875,ID0136511965,2019-01-29,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Alcon 10', 2), ('iStream', 1)]",29270.0,72.4,-37.8181997,144.96106609999995,15,24951.9,Summer,False,0.7474,five stars great deal,1.0
ORD270198,ID0571459351,2019-01-09,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,90.49,-37.810778000000006,144.9391446,5,9409.99,Summer,True,0.7281,love my phone. wish i could have gotten the pixel 3 but this is an excellent contender. the camera is freaking amazing.,1.0
ORD167065,ID5797734217,2019-04-17,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('iStream', 1), ('iAssist Line', 1)]",10865.0,66.47,-37.8031708,144.9484204,5,10388.22,Autumn,False,1.0644,"great the only reason for the 4 stars is because the phone has a couple of minor scratches in the back, but the product itself works great (by now)",
ORD090495,ID0634784034,2019-04-21,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510.0,49.71,-37.8133342,144.9368117,15,3883.21,Autumn,False,0.905,warning!!! this product comes with an after-market ... warning!!! this product comes with an after-market charger! you can not do the turbo charging. the item description is incorrect. if i would have known i would have bought it from someone else. the charger alone at the verizon store is $45,0.0
ORD035574,ID1463656486,2019-11-29,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",16950.0,77.86,-37.8185902,144.9991856,15,14485.36,Spring,False,1.0179,"can't use sd storage. do not bother buying a new sd card, nothing can be transferred to it. if there is a way to store photos and move apps to the sd card i would love to hear how to do it.",1.0
ORD082484,ID1463620953,2019-09-20,Bakers,"[('Toshika 750', 2), ('Universe Note', 2)]",15540.0,,-37.8186231,145.0003569,0,15643.2,Spring,True,1.0608,my fantastic note 9 i love this phone. i couldn't believe that i could transfer everything from my old phone at home. not only contacts but pictures and email as well as text.....love..... love... love it !,1.0
ORD092938,ID0589664986,2019-05-22,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Olivia x460', 2), ('pearTV', 1)]",11285.0,80.1,-37.82140029999999,144.9543615,25,8543.85,Autumn,True,1.1641,love my new phone i had a four year old olivia s4 with a dead battery. the g6 is light years better than my old phone and a lot less expensive than a new olivia s9. i feel like i'm carrying around a computer. now i wish i had ditched the old olivia sooner.,
ORD241424,ID0131102989,2019-12-31,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Thunder line', 1)]",10940.0,74.23,-37.8145184,144.958323,0,11014.23,Summer,False,1.0108,love the inferno stick. iassist works well on it too. would recommend.,1.0
ORD407184,ID2776667772,2019-02-13,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",13355.0,99.65,-37.824394700000006,144.95539219999995,5,12786.9,Summer,True,1.4025,pixel very nice very good,1.0
ORD265520,ID0294622371,2019-01-19,,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Thunder line', 1)]",6865.0,67.49,-37.8185502,144.96710990000003,10,6245.99,Summer,False,,"it was cheaper to buy a new phone than to ... it was cheaper to buy a new phone than to fix a broken screen, and this one works perfectly. if i were buying something new though i'd look for something with more memory.",1.0
ORD014234,ID5002595134,2019-09-19,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1), ('Thunder line', 1)]",17675.0,99.93,-37.8120614,144.95314530000005,0,17774.93,Spring,True,0.5387,"four stars love this phone. it's fast, easy to use and the screen is a good size.",1.0
ORD431729,ID4315827383,2019-11-11,Bakers,"[('Universe Note', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",18160.0,82.9,-37.8250001,144.99805969999997,15,15518.9,Spring,False,1.6886,pitchers is very clear i love everything about this phone,1.0
ORD086049,ID3114181802,2019-08-03,,"[('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 1), ('Thunder line', 1)]",11940.0,79.81,-37.8110706,144.9636135,10,10825.81,Winter,True,0.987,awesome amazing product thank you,1.0
ORD312682,ID0291210710,2019-05-16,Nickolson,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 2)]",13200.0,53.62,-37.8068371,144.9651055,5,12593.62,Autumn,False,1.366,having some problems with our thunder. does not hold the internet connection. other devices on the wifi are fine.,0.0
ORD259982,ID0384006483,2019-11-13,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('pearTV', 2)]",19390.0,105.17,-37.8002472,144.98809330000003,5,18525.67,Spring,True,1.2538,"the seller did resolve my issue with satisfaction and i now have a working phone at a good word of advice, ask to verify the imei before purchase. the seller did resolve my issue with satisfaction and i now have a working phone at a good price",1.0
ORD197156,ID2755217882,2019-03-02,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]",32970.0,66.11,-37.8048505,144.9935105,10,29739.11,Autumn,False,0.5925,awesome phone! tough as nails and wate/shock resistance i love this phone. i work in a very busy office and i am always dropping my phone and getting it wet. this phone is extremely durable and water resistant or in my case coffee resistant. i can't say enough about this pone. love it!!,1.0
ORD068264,ID0174789329,2019-11-18,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,71.72,-37.8146088,144.9656739,0,2671.72,Spring,False,0.5596,"great phone i was nervous buying a used phone online, but with the costs of phones these days i figured i'd try it out. product was in perfect condition and was reset. i have had it for a year now and unlike i phones, it still works as good as the day i got it. good job google!",1.0
ORD015374,ID0561538868,2019-10-26,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",12635.0,,-37.8008899,145.00539609999996,10,11452.91,Spring,False,1.3515,very good device great product,1.0
ORD184193,ID5427967043,2019-08-28,,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,73.15,-37.8002438,144.95971930000005,0,3158.15,Winter,False,,love it good product,1.0
ORD185771,ID4754200406,2019-10-08,,"[('Olivia x460', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",24230.0,107.96,-37.8167083,144.9273935,10,21914.96,Spring,True,1.7876,simply the best i used to be a alcon fanboy but i i have learned to love this phone. hands down it is the best phone i have ever used in the picture quality particularly at night is amazing. i recommend this phone to everyone.,1.0
ORD466078,ID3945799029,2019-02-08,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,78.79,-37.8190592,144.9541293,0,808.79,Summer,True,0.9438,purchased for my kids but it was hard to navigate and ended up with purchasing an ipad,0.0
