order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD234101,ID0091963255,2019-11-26,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('Toshika 750', 1)]",25670.0,78.5,-37.8109156,144.9719503,0,25748.5,Spring,False,0.8805,no brainer great phone for $200,True
ORD056115,ID5402876541,2019-07-23,Nickolson,"[('iStream', 1), ('Olivia x460', 2)]",2600.0,63.66,-37.821015,144.9771755,0,2663.66,Winter,False,0.7225,five stars came on time works good,True
ORD395887,ID0026034535,2019-04-17,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",4110.0,78.37,-37.8154168,144.955181,10,3777.37,Autumn,True,0.776,great phone exactly what i wanted a basic phone! works great. i recommend this phone if you don't want/need all the bells and whistles that come with today's phones.,True
ORD080668,ID0594764990,2019-06-17,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640.0,75.58,-37.8131896,144.9663055,5,4483.58,Winter,True,0.666,this is excellent product! the respose time is super fast! high resolution screen. leica camera is perfect! the charge time is very short. waiting for another deal,True
ORD168007,ID0591430541,2019-10-15,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('pearTV', 1), ('Olivia x460', 1)]",14445.0,71.92,-37.8175146,144.9672298,10,13072.42,Spring,False,0.2369,excellent deal recommend to buy!☺️ excellent phone came looking brand new! had no troubles at all i recommend buying it! excellent deal was very great! came with phone and charger,True
ORD333304,ID1985549820,2019-12-11,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400.0,102.53,-37.8035818,144.9663715,25,8652.53,Summer,True,1.6945,too many ads love the phone.but so many ads. annoying and relentless .,True
ORD134436,ID1545387608,2019-10-29,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 2)]",12080.0,80.68,-37.8014355,144.9567518,15,10348.68,Spring,False,1.5133,best phone ever i have this phone and it's amazing.. fast 9ne plus. did it...,True
ORD198424,ID0740374973,2019-01-12,Bakers,"[('Candle Inferno', 2), ('iStream', 1), ('Universe Note', 1)]",4460.0,82.58,-37.8037097,145.0116178,25,3427.58,Summer,False,1.602,great smartphone for the price best smart phone for the price paid. it has all the features including front camera for skype and other video calling apps. battery lasts long compared to olivia and pear phones. bit heavy compared to olivia and pear.,True
ORD010125,ID1427579380,2019-05-03,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 2)]",22510.0,66.08,-37.8089004,144.9641542,15,19199.58,Autumn,False,1.1789,five stars best phone i have used !,True
ORD382546,ID0243097131,2019-09-14,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",15055.0,60.16,-37.82263,144.96417119999995,0,15115.16,Spring,False,0.6523,dislike i dislike the fact that the id i'm supposed to use with the phone isn't even available where i registered the phone.,False
ORD228124,ID0137181091,2019-03-31,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Universe Note', 2)]",11370.0,69.36,-37.8027007,144.9650326,5,10870.86,Autumn,False,1.8134,"exactly what i wanted awesome, love it!",True
ORD367638,ID1479897562,2019-04-01,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175.0,78.86,-37.8201576,144.9582571,0,11253.86,Autumn,True,1.0082,phone as described. very nice like new all great. like new note 8. i wish it had a sim kit.,True
ORD140380,ID0418548823,2019-10-17,Bakers,"[('Thunder line', 1), ('pearTV', 1)]",8490.0,107.05,-37.8221265,144.98682730000004,5,8172.55,Spring,True,1.5394,"precise pen to use,and other useful functions. awesome phone",True
ORD421956,ID2277912678,2019-01-09,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",20555.0,78.0,-37.8224018,144.93737219999997,0,20633.0,Summer,False,1.3784,nice good product,True
ORD444220,ID1560149460,2019-11-09,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Olivia x460', 1)]",11585.0,102.61,-37.8161164,144.9383974,0,11687.61,Spring,True,0.8535,"everything was everything not bad, fast shipping, great product . real person review from huntsville al.",True
ORD320844,ID1964023935,2019-11-02,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",11560.0,101.06,-37.8189643,144.9525952,15,9927.06,Spring,True,0.8524,"a good option for a new phone excelent phone, make gread pictures too.",True
ORD053576,ID0145245999,2019-04-10,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",19390.0,65.11,-37.8163708,144.9603311,25,14607.61,Autumn,False,0.8477,great cell! excellent product. i'm in venezuela and i received my phone before the expected arrival date and in excellent condition. the cell it's really unlocke. it has wonderful xp apps already installed. it's the best phone i've ever has. thankssss,True
ORD460774,ID0441031804,2019-01-04,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('Thunder line', 2)]",11990.0,73.14,-37.8133551,144.9377269,0,12063.14,Summer,False,0.8251,"this thing is awesome awesome phone. better than my previous phone, an lg v30+. i highly recommend this phone.",True
ORD132189,ID0306975715,2019-09-13,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,97.94,-37.8135238,144.9481048,10,3409.94,Spring,True,0.1314,"good price for a good product price is fair, so is the condition of the phone, being used",True
ORD050951,ID6206936509,2019-10-04,Thompson,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,99.31,-37.8059755,144.9442868,5,2578.81,Spring,True,0.7847,i use this tablet as an e-reader and to listen to gold music at the same time. great for this.still leaning other features.,True
ORD493935,ID0702375239,2019-05-24,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",9035.0,63.37,-37.80689810000001,144.9427301,25,6839.62,Autumn,False,0.7476,five stars my wife is extremely happy!,True
ORD014002,ID0591429446,2019-08-02,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('pearTV', 1)]",14210.0,47.66,-37.8182158,144.9651513,15,12126.16,Winter,False,0.3892,sim card issues. the phone seems fantastic when it chooses to recognize my sim card but so far the cell i received from them i have had to remove and reinsert my son card at least two times a day sometimes more often and is very frustrating.,False
ORD428481,ID0440061349,2019-12-08,Bakers,"[('pearTV', 1), ('Alcon 10', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",28960.0,53.99,-37.8145045,144.9919676,25,21773.99,Summer,False,0.5782,never bought this item at all. so i guess you must have the wrong person,False
ORD297665,ID0387152995,2019-01-30,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",8130.0,70.88,-37.8070029,144.9469489,0,8200.88,Summer,False,0.6313,five stars just like it said good shape no problem with it,True
ORD148814,ID0400753574,2019-12-06,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",14500.0,95.87,-37.8087969,144.93624309999996,0,14595.87,Summer,True,1.0453,"three stars phone worked ok, however the charger never worked at all",True
ORD340407,ID0628177929,2019-12-27,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",13580.0,85.99,-37.8121455,144.948192,0,13665.99,Summer,True,0.1149,i used to watch youtube on my phone and wife decided i needed something bigger. i seem to like it very much. i did buy a micro sd card for it.,True
ORD231468,ID0241807391,2019-04-12,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,78.01,-37.8151991,144.98529299999996,0,11253.01,Autumn,True,1.0485,it works well. this is a excellent inexpensive phone,True
ORD388304,ID2020832917,2019-09-20,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 2)]",21850.0,85.35,-37.81595479999999,144.964521,25,16472.85,Spring,True,0.5311,i bought this as a way to easily read while on the go. i'm disappointed as it's really too big too easily carry around. i've discovered it's not all that easy to use it for reading purposes,False
ORD046438,ID1132014846,2019-09-01,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",5535.0,84.65,-37.8178886,144.9462806,5,5342.9,Spring,True,0.5847,some of the google function don't work it's not able to get some apps,False
ORD195494,ID5402876215,2019-10-19,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",6210.0,60.8,-37.8210635,144.9782837,25,4718.3,Spring,False,0.8156,could answer weather questions but struggled to answer anything else. bought it for my father who is blind. bing search engine terrible.,False
ORD085502,ID1479905345,2019-05-09,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,64.44,-37.8207499,144.95744380000005,15,6668.94,Autumn,True,1.0913,cheap phones ??? after a few months the battery dies vey quickly. after 6 months the phone wont respond by the touch screen. has acted strange for quite a while. i've bought cheap phones that have lasted for several years this cheap touch phone isn't able to work for even a few months. i would not recommend buying this phone.,False
ORD212759,ID0247012597,2019-07-27,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,65.1,-37.8115093,144.96867680000005,0,4740.1,Winter,False,0.7925,"low battery life i really like this phone, but the battery life is short so i recommend purchasing the lucent battery mod to go along with it as well. other than that no complaints. fantastic phone.",True
ORD081008,ID0418539889,2019-07-18,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085.0,55.37,-37.8214115,144.9892355,5,2036.12,Winter,False,1.3758,waste of money now we have to order another phone paid for faster shipping when we got it the phone doesn't work! waste of money now we have to order another phone.,False
ORD001637,ID4162427914,2019-07-14,Nickolson,"[('iStream', 2), ('Alcon 10', 1)]",9250.0,63.94,-37.8197719,144.9683168,10,8388.94,Winter,False,0.1701,easy to use tablet. good price. great for beginners as well as intermediate users. fun!,True
ORD487942,ID6167417965,2019-11-15,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865.0,58.32,-37.8126519,144.96819480000005,25,7457.07,Spring,False,0.6722,not compatible with erizon. not compatible with verizon!,False
ORD236097,ID0373003030,2019-08-24,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1)]",18635.0,64.96,-37.8091161,144.9865469,25,14041.21,Winter,False,0.7701,"great phone great phone for price...refurbished but looked like new, no issues so far, completely unlocked and working perfectly",True
ORD442769,ID5457962366,2019-08-15,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205.0,79.3,-37.8224787,144.93997819999996,15,16403.55,Winter,True,1.2571,very happy. fast shipping! product arrived as described. very happy.,True
ORD420700,ID1462398690,2019-11-08,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675.0,110.98,-37.8200337,145.0158648,10,5218.48,Spring,True,2.1309,ok ok,True
ORD322653,ID0775933327,2019-12-23,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",25670.0,82.61,-37.8061015,144.95851530000004,10,23185.61,Summer,True,1.2444,one star when the company sent it to me it was defective,False
ORD167565,ID2204643315,2019-05-26,Bakers,"[('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",20940.0,84.1,-37.8045641,144.9773979,15,17883.1,Autumn,True,1.681,"10/10 great smartphone! it's really unlocked. i got it abroad (el salvador, central america) and everything worked well.",True
ORD484764,ID6167359505,2019-09-15,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('pearTV', 1)]",18710.0,64.53,-37.8093901,144.9731119,15,15968.03,Spring,False,1.0714,warning not an unlocked phone i bought this phone as a gift for my sister and when she received it she could not use it because it required a verizon sim card. do not buy this expecting to get an unlocked phone they are being dishonest!,False
ORD036420,ID6167359509,2019-07-27,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",5340.0,71.05,-37.8011636,144.974124,10,4877.05,Winter,False,1.9817,"a couple of refurb gotchas, but otherwise good. because the bootloader is unlocked, it won't install istream. also, the refurb did not come with the usb to c converter for transferring data from old phone. other than that it is a fine phone.",True
ORD496596,ID0746341029,2019-03-11,Bakers,"[('Thunder line', 1), ('Olivia x460', 2)]",4630.0,48.98,-37.8032334,144.9966443,25,3521.48,Autumn,False,0.763,didn't get the correct phone purchased this phone for an upcoming vacation. recieved a olivia s9 plus instead. super annoying :(,False
ORD233853,ID4893628992,2019-02-14,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",17370.0,82.15,-37.810649100000006,144.92917240000003,15,14846.65,Summer,False,1.5899,"excellent gift thank you, we love this phone",True
ORD476266,ID3222703074,2019-07-25,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",8950.0,52.03,-37.8019579,144.9430325,10,8107.03,Winter,False,1.2445,two stars charges slowly overall does the job,False
ORD449830,ID6167489431,2019-02-27,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",14670.0,60.65,-37.8121172,144.95922219999997,25,11063.15,Summer,False,1.0706,mal producto producto defectuoso no me ayudaron solucionandolo,False
ORD445529,ID0241807392,2019-11-21,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 2)]",7210.0,102.52,-37.8142131,144.9854751,25,5510.02,Spring,True,0.9781,five stars good,True
ORD110478,ID0343337637,2019-08-11,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,84.64,-37.7996885,144.96765119999995,25,2147.14,Winter,True,2.1112,"seem to be a great phone. lots of great features very fast, very colorful, seem to be a great phone. lots of great features. wasn't happy however with the screen pixelating and going dead exactly one month to the day of receiving it.",True
ORD397041,ID0777788326,2019-11-18,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",22585.0,77.21,-37.8070061,144.9541677,5,21532.96,Spring,False,0.8875,great looking and has all the bells great looking and has all the bells... carbon fiber is the look. it does put all sign ins all over the thing even if not linked if you have security issues. but all newer phones do this. comprende aqui,True
ORD040232,ID0595594347,2019-03-26,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,79.66,-37.8101376,144.9697646,0,7849.66,Autumn,True,0.9416,excellent phone and camera 👌 excellent phone and i am happy with my purchase. give it an a+ best phone i've ever used. good bang for the dollar too.,True
ORD471264,ID0575379896,2019-01-07,Nickolson,"[('iAssist Line', 2), ('pearTV', 1), ('Thunder line', 2)]",15120.0,97.15,-37.8200722,144.98246899999995,25,11437.15,Summer,True,1.1478,good quality! solid phone. love the android one stock system. simple and fast!,True
ORD065993,ID1492175323,2019-08-02,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",22650.0,69.51,-37.8027313,144.9637292,5,21587.01,Winter,False,1.8362,not phoney looks and works great,True
ORD229897,ID5884356156,2019-07-31,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900.0,82.59,-37.8249296,144.9325794,5,6637.59,Winter,True,1.8668,good for a budget all in all works like new i've had it for anout six months now and there has been a few slight glitches have happened but a quick restart fixed it and haven't had anything since.,True
ORD087344,ID0207085508,2019-11-22,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085.0,81.89,-37.8107635,145.0122618,25,1645.64,Spring,False,1.5001,worth every cent i paid for! one of the best phones i’ve owned!,True
ORD010577,ID3208518300,2019-02-26,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 1)]",31215.0,83.5,-37.8056106,144.9650581,0,31298.5,Summer,True,1.4984,resulta que cuando abro la caja no viene el celular nada mas los puros audiculares que paso no me agrado que no venía el celular,False
ORD478503,ID3215192361,2019-01-24,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",43520.0,88.31,-37.8097809,144.9481965,10,39256.31,Summer,True,0.3369,"why no click the bell in my door,for give me,my phone,in my hand for my daughter",True
ORD187354,ID0305106879,2019-02-19,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",7670.0,68.85,-37.8086535,144.9443381,10,6971.85,Summer,False,0.5078,good phone for the price paid. the battery is good and and phone features are user friendly. this is a much better phone than the huawei honor (which i would not recommend anyone to buy) at about the same price.,True
ORD330628,ID0495761841,2019-03-29,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",11405.0,65.47,-37.80236970000001,144.9810229,25,8619.22,Autumn,True,1.5108,broken alcon received and speaker did not work received a broken phone,False
ORD094686,ID0591258181,2019-09-30,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 1)]",22430.0,107.64,-37.8243289,144.9543441,5,21416.14,Spring,True,1.4466,"like new, good refurbishing",True
ORD275612,ID2976156563,2019-10-23,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",10700.0,83.8,-37.80006289999999,144.9321884,5,10248.8,Spring,False,1.9192,nice phone no scratches love my phone great product and will buy again from u guys thanks so much,True
ORD083738,ID1492350747,2019-12-28,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2)]",23875.0,83.56,-37.80195300000001,144.9636853,5,22764.81,Summer,False,1.8867,worth it i bought this phone for my aunt in mexico and she loved it.,True
ORD179526,ID3961293512,2019-01-08,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,84.92,-37.831769,144.9648658,5,8435.42,Summer,True,1.5233,"phone malfunctions after 3 months phone is highly inoperable. repeated freezing, low battery life and black screen frozen",False
ORD211168,ID3208518261,2019-04-25,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400.0,83.33,-37.8008069,144.9735614,10,10343.33,Autumn,True,2.0113,five stars great product phone runs 100 times faster then my old phone. the virtual reality potential is amazing.,True
ORD244130,ID0571460260,2019-03-28,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 2)]",9810.0,78.18,-37.8105747,144.939228,25,7435.68,Autumn,True,0.7281,i love the light weight for the size! fun tablet!!!,True
ORD319742,ID3218293543,2019-06-14,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 1)]",17040.0,67.26,-37.80445020000001,144.9527726,10,15403.26,Winter,False,1.0438,"delivery, working condition and that my man is happy. my boyfriend absolutely loved it!",True
ORD260893,ID3427813818,2019-02-21,Bakers,"[('pearTV', 1), ('Thunder line', 1)]",8490.0,89.82,-37.807228,144.99666169999998,10,7730.82,Summer,True,0.3328,great phone! phone is everything and more i could have asked for.,True
ORD282798,ID4847645684,2019-08-30,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",14705.0,68.09,-37.8157484,145.0091263,5,14037.84,Winter,False,1.3795,good features nice cell phone,True
ORD431002,ID0846547082,2019-05-22,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('iStream', 1)]",8910.0,63.19,-37.8201492,144.9687586,15,7636.69,Autumn,True,0.1865,two stars the charger never come,False
ORD239935,ID6167344558,2019-10-07,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('pearTV', 1), ('Alcon 10', 2)]",25370.0,83.32,-37.8159325,144.97218769999995,10,22916.32,Spring,True,0.3763,one star these phones aren't for verizon ... i was mislead .. how do i get my money back ??!,False
ORD004264,ID0287629361,2019-09-04,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310.0,63.19,-37.8039972,144.9500263,5,3207.69,Spring,False,1.0002,"don't buy disappointed. after only 2 weeks of using this phone, having problems with volume controls. could not get any assistance from seller.",False
ORD252876,ID1560149548,2019-03-06,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Thunder line', 2)]",23880.0,63.83,-37.8162997,144.93724619999998,15,20361.83,Autumn,True,0.9535,"the phone was sent back because it was locked and ... the phone was sent back because it was locked and a at&t phone, i have a verizon .note 4. i am awaiting the replacement to come in .",False
ORD110437,ID1560149526,2019-02-09,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('pearTV', 2), ('Thunder line', 2)]",22290.0,94.5,-37.8159859,144.9371794,10,20155.5,Summer,True,0.9446,five stars my s3 died and this was a good value replacement,True
ORD382416,ID1224854759,2019-10-15,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",14055.0,77.13,-37.8144709,144.9381655,15,12023.88,Spring,False,0.8081,best value phone it's great and upgrades to the next android software.,True
ORD192834,ID0844482981,2019-08-28,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",20450.0,65.46,-37.8206946,144.9487901,0,20515.46,Winter,False,0.9057,"works as expected, very easy to setup and use",True
ORD364847,ID3276407463,2019-06-21,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 2)]",11700.0,76.02,-37.8183025,144.9476864,15,10021.02,Winter,True,0.629,great deal for this phone my husband broke his phone. we ordered this as a replacement. worked great! i also ordered a heavy duty case this time!,True
ORD136821,ID0589398474,2019-04-22,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Universe Note', 2)]",11370.0,78.65,-37.812362,144.9737199,15,9743.15,Autumn,True,0.7847,buy a screen protector the screen is easily scratchable but other than that great phone i love it.,True
ORD047239,ID3163980154,2019-09-16,Thompson,"[('iAssist Line', 2), ('Universe Note', 2)]",11350.0,105.71,-37.8022873,144.9572679,15,9753.21,Spring,True,1.4633,love it,True
ORD170129,ID0089531904,2019-08-05,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220.0,67.67,-37.8037458,144.95622350000005,0,11287.67,Winter,False,1.279,great phone finally found a phone that is comfortable in my hand . big screen..wide for viewing photos and video and also good view for movies. really happy with the lucent e4 plus.,True
ORD165265,ID6167231031,2019-05-08,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",7285.0,80.97,-37.81322520000001,144.959461,10,6637.47,Autumn,True,1.0699,excellent product! excellent product!,True
ORD195030,ID1449431342,2019-05-21,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 2)]",18525.0,65.36,-37.8133334,144.9739012,25,13959.11,Autumn,False,0.6996,i love my new candle inferno even more than my old one which i lost.,True
ORD367334,ID0593055580,2019-10-16,Nickolson,"[('pearTV', 1), ('Thunder line', 1), ('Olivia x460', 2), ('iStream', 1)]",11090.0,79.14,-37.8116412,144.9639439,10,10060.14,Spring,False,0.9178,great it’s ok great working and pefect for new users am proud of digico being a good customer,True
ORD284876,ID0634783564,2019-04-08,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",16770.0,65.79,-37.8132995,144.93704019999996,5,15997.29,Autumn,False,0.8847,awesome battery bad finger print touch. great battery life,True
ORD267212,ID4716795711,2019-01-27,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090.0,94.48,-37.8192399,144.9529087,5,11579.98,Summer,True,0.8933,five stars the best phone!,True
ORD395028,ID4320615301,2019-05-15,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500.0,49.71,-37.816742100000006,144.991126,25,7174.71,Autumn,False,0.8332,stuck with a broken phone mom bought me this phone to replace my other phone and it came and won't respond to my sims card try to get a replacement but just got a refund instead and stuck with a phone that doesn't work if i could give no stars i would,False
ORD194446,ID2566123846,2019-07-12,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",15280.0,66.76,-37.802362,144.9915361,5,14582.76,Winter,False,0.9099,"where do i begin...good clarity, i love the size and storage capacity! very affordable, love watching istream on it. i do wish i could have gotten the purple, got the color black, but overall i'm very happy with my purchase.",True
ORD042242,ID0780913224,2019-01-25,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320.0,98.06,-37.8023434,144.9565914,5,3252.06,Summer,True,1.4225,great phone great and brand new,True
ORD416302,ID0642420366,2019-03-13,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 1)]",9860.0,66.57,-37.8194511,144.9548142,0,9926.57,Autumn,True,1.0165,"toshika sucks buy this phone only if you still believe ""japanese quality is great"", and willing to contribute more to toshika. mediatek cpu, average camera plus cheap plastic built; this phone should be sold for $150, not $250. toshika sucks.",False
ORD261311,ID6167285773,2019-05-14,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('Lucent 330S', 2)]",9660.0,52.51,-37.8101926,144.96138290000005,15,8263.51,Autumn,False,1.1793,olivia s7 edge i dislike it since the phone that was sent had bad motherboard,False
ORD106306,ID0233262501,2019-03-26,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",22000.0,80.98,-37.803436,144.9835041,5,20980.98,Autumn,True,1.2638,"five stars it's a really good phone, except 8gb memory. much better than expected.",True
ORD006459,ID5058108327,2019-01-21,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iStream', 1)]",21720.0,53.45,-37.8222105,144.9679533,5,20687.45,Summer,False,0.4263,one star what a waste of money!,False
ORD283723,ID0103116412,2019-04-02,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",21850.0,79.28,-37.8134389,144.9562177,25,16466.78,Autumn,True,0.8091,hard to tel if this is used phone it is like a brand-new phone for a very low price. one of the best purchase i made this year overall nothing negative about this note 9 used phone.,True
ORD232016,ID1458422301,2019-03-12,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Universe Note', 1), ('Olivia x460', 1)]",13925.0,82.21,-37.8177713,145.00712180000005,25,10525.96,Autumn,True,1.3574,great phone replacing my older olivia with the g7 based on advise from a friend. i did not want to spend upwards of a grand on the latest olivia and the g7 does everything i need and a lot more cost effective.,True
ORD095187,ID4313862260,2019-02-05,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2), ('pearTV', 1)]",13560.0,59.59,-37.81819160000001,144.99226519999996,15,11585.59,Summer,False,0.9489,the screen went black and i had to buy another ... the screen went black and i had to buy another phone for a replacement. i previously had a note 4 that lasted for many years.,False
ORD489172,ID4148846605,2019-12-17,Bakers,"[('Olivia x460', 2), ('Thunder line', 2)]",6810.0,97.18,-37.816405,144.9852165,25,5204.68,Summer,True,1.1335,"ring tone excellent, clear, fast and easy to use, but it does not link songs (e.g. mp3) directly as a ring tone.",True
ORD007227,ID0127641620,2019-01-12,Thompson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,72.41,-37.8105378,144.9451673,15,17140.41,Summer,True,0.2906,"it keeps dropping calls the wifi don't work this is a waste of money this phone is worthless, it keeps dropping calls the wifi don't work this is a waste of money",False
ORD431473,ID2177124599,2019-12-12,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590.0,93.62,-37.8149037,144.9605871,25,13286.12,Summer,True,0.8889,"perfect bought it for my mom, she loves it.",True
ORD441074,ID0030385483,2019-09-15,Bakers,"[('Alcon 10', 1), ('pearTV', 1)]",15260.0,102.57,-37.8162232,144.9949785,5,14599.57,Spring,True,0.6935,"droid razr m best phone ever!!! yes i love the droid razr m we have 3 in our household mine is black and over 2 years old still works and looks like new, best phone ever!!!!",True
ORD299034,ID3313210932,2019-10-07,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530.0,82.8,-37.818590500000006,144.96699669999995,10,1459.8,Spring,True,0.2246,would not work whent to at&t put sim card in and it siad no service would not work.,False
