order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,z_score,hampel_score
ORD122668,ID3210156252,2019-02-19,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,76.5,-37.8077742,144.948135,10,13531.5,Summer,True,0.5533,at least i recieved this one horrible got stuck with it wasted my money tried to return it. too complicated. a waste of money and time. wanted a refund never happened.,False,-0.024291690959340737,0.01774530271398764
ORD038355,ID6167344533,2019-09-16,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2)]",31430,57.83,-37.8148298,144.9692039,0,31487.83,Spring,False,0.4202,"not sure of quality. his first candle inferno would no longer charge properly. it was cheaper to get a new one rather than attempt to have the old one fixed. he has already had a problem with this one charging properly; however, i believe the problem might have been with the charging cord and not the tablet itself.",False,-1.174001099053476,1.966597077244258
ORD103839,ID3481124175,2019-06-23,Nickolson,"[('Universe Note', 1), ('iStream', 2)]",3750,65.55,-37.8119302,144.96211780000004,5,3628.05,Winter,False,0.9888,five stars 100% reliable and recommended. excellent !!!,True,-0.6985990299326017,1.160751565762004
ORD124174,ID4909776714,2019-02-01,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,64.74,-37.8239717,145.0017417,10,2413.74,Summer,False,1.6577,one star my phone keeps turning off for no reason and then the battery is immediately dead,False,-0.7484792988429527,1.245302713987474
ORD307979,ID3215192033,2019-10-10,Thompson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,73.97,-37.80848579999999,144.94677919999995,25,5998.97,Spring,False,0.4668,"as expected xp quality held back by windows operating system. improving, but still needs work on the software.",True,-0.18009055558055997,0.2818371607515659
ORD026248,ID4740822066,2019-01-04,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",3830,96.06,-37.80362120000001,144.9497577,5,3734.56,Summer,True,1.035,"great phone for a good price. excellent battery life and memory. the lack of a microsd slot is a downside, but one could simply get the 128gb variant to address that, i suppose.",True,1.1802244323572788,2.024008350730688
ORD428397,ID1224804771,2019-10-06,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",5980,100.71,-37.8141162,144.939014,25,4585.71,Spring,True,0.7263,"love it!!! arrived today and it exceeded my expectations....love it! still early days yet ,but i am loving what i see so far. will do an update of this phone in a month's time.",True,1.4665741242500328,2.50939457202505
ORD275739,ID0777701883,2019-05-08,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2)]",6820,51.26,-37.8059473,144.9559905,0,6871.26,Autumn,False,1.0845,"this is the worst phone i've ever had it constantly freezes this is the worst phone i've ever had it constantly freezes, the battery is always dead, and it doesn't like to turn on when it's turned off",False,-1.5785855024374325,2.6524008350730677
ORD141566,ID3213448190,2019-03-10,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,79.89,-37.8057088,144.9577081,25,16744.89,Autumn,True,1.2151,"great phone for the money! just make sure you get a case for it. the body is beautiful, but it's made of glass.",True,0.18446647151731266,0.3361169102296448
ORD137276,ID0650272219,2019-12-31,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,95.45,-37.8136748,144.9818194,25,5922.95,Summer,True,1.2099,"love this product love this phone. works great. have been using it for several months, have had no problems. great camera and great sound quality. will never buy ""popular"" brand phone for outrageous price again.",True,1.1426602792272615,1.9603340292275564
ORD290596,ID0356474167,2019-02-02,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,95.69,-37.800352,144.9891425,10,8924.69,Summer,True,1.1997,this is a wonderful device. i love the extra capabilities and apps.,True,1.1574396181636615,1.9853862212943618
ORD307316,ID0634784118,2019-08-15,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,78.49,-37.8137504,144.9376603,25,3310.99,Winter,True,0.8361,five stars everything was perfect!,True,0.09825366105497758,0.18997912317327684
ORD080643,ID5422000175,2019-07-02,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Toshika 750', 1)]",8830,81.35,-37.8020841,144.960526,10,8028.35,Winter,True,1.6704,great phone great phone,True,0.27437411671374706,0.4885177453027129
ORD389319,ID0579507678,2019-04-11,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",10725,76.93,-37.8138459,144.9485005,10,9729.43,Autumn,True,0.1814,bought this for a christmas gift. have heard good things about them and it was a recommended buy.,True,0.0021879579683767754,0.027139874739040185
ORD061189,ID0373652885,2019-10-16,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 2)]",14250,95.07,-37.8107157,144.9261449,5,13632.57,Spring,True,1.853,"would not recommend this phone phone was defective. sound volume was set to maximum and you can barely hear it. after looking on toshika.com, seems this is a common problem for them. would not recommend this phone.",False,1.1192596592446271,1.9206680584551128
ORD067630,ID0247028810,2019-01-02,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 1)]",22580,53.36,-37.8153503,144.97081169999996,5,21504.36,Summer,False,0.3778,malo muy malo partes faltantes del celular,False,-1.4492662867439303,2.4331941544885165
ORD203026,ID4315295082,2019-02-14,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",6535,94.37,-37.8173359,144.9915902,15,5649.12,Summer,True,0.8776,its good good phone for the price,True,1.0761532540134606,1.8475991649269303
ORD438697,ID5402983326,2019-02-06,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,70.51,-37.8195883,144.9631814,0,20150.51,Summer,False,0.5709,delivers as advertised. very fast performance and the kids love it,True,-0.3931593585803297,0.643006263048016
ORD399498,ID0615176093,2019-05-26,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",24950,82.19,-37.80203570000001,144.9824299,0,25032.19,Autumn,True,1.4328,excellent!! only thing was stylus was broken. phone arrived on time with some battery power. added my sim and i was making calls. excellent!!!,True,0.3261018029911481,0.5762004175365337
ORD216869,ID4313862245,2019-11-12,Bakers,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 1)]",18075,87.01,-37.8181821,144.99165359999995,10,16354.51,Spring,True,0.964,"would not recommend buying used device was defective, would returened it if i didnt throw away the package it came in. would not recommend buying used. should of went with my gut. very angry",False,0.6229201932971866,1.079331941544885
ORD227179,ID0577461634,2019-05-31,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('iStream', 2), ('Lucent 330S', 2)]",11295,79.47,-37.8195671,144.980052,0,11374.47,Autumn,True,0.9297,"perfect i love this phone, i bought it a month ago and work perfectly.",True,0.15860262837861214,0.2922755741127344
ORD258493,ID0299027323,2019-08-04,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('iStream', 2), ('Thunder line', 2)]",13420,81.3,-37.8006905,145.00969880000005,25,10146.3,Winter,True,1.6407,great phone so far delivered fast! great phone so far. just like new!,True,0.27129508776866385,0.4832985386221287
ORD453490,ID0277366439,2019-11-19,Bakers,"[('Toshika 750', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",8960,82.13,-37.8024117,145.0094612,5,8594.13,Spring,False,1.5096,the android 8.0 it’s good,True,0.3224069682570479,0.569937369519832
ORD169556,ID0251083429,2019-04-28,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,54.1,-37.8270458,144.9616049,10,13617.1,Autumn,False,1.1718,two stars i return it not what i expected.,False,-1.403696658356696,2.355949895615865
ORD172254,ID0580321412,2019-10-26,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('Toshika 750', 2)]",17740,64.57,-37.80555,144.9353969,10,16030.57,Spring,False,1.2971,"two stars it's junk, i sold it and ordered the i-7 plus",False,-0.7589479972562363,1.2630480167014615
ORD320689,ID0253027660,2019-03-15,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",7285,51.22,-37.8230565,144.942479,5,6971.97,Autumn,False,1.2243,"stopped charging after only 3 months i've had this phone only 3 months and it will no longer charge right. i have to jiggle the cord and position it just right to get it to charge. if i touch it, it stops.",False,-1.581048725593499,2.6565762004175353
ORD432442,ID0358732441,2019-08-30,Nickolson,"[('pearTV', 1), ('iStream', 1), ('Universe Note', 1)]",9910,78.18,-37.8193391,144.98325359999995,0,9988.18,Winter,True,1.2078,i was happy with my purchase the phone is great!,True,0.07916368159546135,0.15762004175365388
ORD144118,ID0207085166,2019-10-29,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('pearTV', 2)]",19520,85.9,-37.8179067,145.01449519999997,0,19605.9,Spring,False,1.9092,"sound is great,video is great. now i just need to learn everything it can do. where can i see videos (youtube), listen to music. watch the news",True,0.5545657507163356,0.963465553235908
ORD247782,ID3132495219,2019-03-04,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",5090,64.91,-37.8140628,144.9642958,0,5154.91,Autumn,False,0.6842,five stars great price can't even come close to any other price out there. thankss,True,-0.738010600429669,1.2275574112734862
ORD478640,ID0176668248,2019-04-20,Nickolson,"[('Candle Inferno', 2), ('iStream', 1)]",1010,79.6,-37.8128944,144.9651598,5,1039.1,Autumn,True,0.7428,perfect alcon this phone is amazing. exactly what i asked for. looks and works like new.,True,0.16660810363582865,0.30584551148225375
ORD064382,ID0955611524,2019-03-04,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 1)]",14275,82.61,-37.8034065,144.9665448,0,14357.61,Autumn,True,1.7113,five stars awesome!,True,0.3519656461298486,0.620041753653444
ORD043728,ID0364861229,2019-10-31,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2)]",6910,104.28,-37.8242357,144.95842319999997,25,5286.78,Spring,True,1.1626,excellent excellent,True,1.6864167909289869,2.8820459290187874
ORD094822,ID0579514099,2019-04-15,Thompson,"[('Thunder line', 2), ('iStream', 1), ('pearTV', 2)]",17130,75.51,-37.8129602,144.94745980000005,10,15492.51,Autumn,True,0.0469,i love it. it does everything,True,-0.0852564640719914,0.12108559498956116
ORD045809,ID3512300806,2019-10-26,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880,106.68,-37.81741020000001,145.0091951,15,4254.68,Spring,True,1.4795,the speaker sounds really good,True,1.8342101802929895,3.1325678496868465
ORD180924,ID0282854778,2019-06-22,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('Universe Note', 2), ('Toshika 750', 2)]",17915,56.21,-37.7997833,145.00977869999997,5,17075.46,Winter,False,1.7115,the phone just sucks! slowest phone i've ever owned i don't get internet access half of the time most texts don't come in until hours or even days after the fact overheats with the quickness this is my second xp 2.... i thought the first one i purchased was defective so i exchanged it for a second one but nope...the phone just sucks!,False,-1.2737616368741773,2.1356993736951972
ORD215398,ID2288769474,2019-09-21,Bakers,"[('pearTV', 1), ('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 1)]",17615,103.01,-37.80226070000001,145.0030866,25,13314.26,Spring,True,1.1039,"product looks like new i love it, looks like new it was a perfect gift.",True,1.608209455723869,2.7494780793319404
ORD209600,ID0060092157,2019-01-22,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 2)]",14850,72.53,-37.8180463,144.9771669,15,12695.03,Summer,False,0.6725,"great buy! great phone, exactly as described. easy to use. super pictures.",True,-0.26876658919896124,0.43215031315240066
ORD294096,ID1889199216,2019-09-27,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790,91.18,-37.829895,144.97132140000005,0,4881.18,Spring,True,1.2675,"they can't tell the difference between a cdma and a gsm don't buy how do you f&%$ up this badly, an f#$%ing cdma phone is not a gsm phone!! hopefully they'll make it right, in the meantime, i'm out a phone that i needed for work because these people can't see a blazing bright ""verizon"" on the back of a cdma phone.",False,0.8797112073171409,1.5146137787056364
ORD415701,ID0076459258,2019-07-25,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,66.23,-37.8093137,144.93399680000005,10,18178.73,Winter,False,1.2089,works well mine came with no scratches on the device and everything works fine. at first it seems carrier locked but all i had to do was put a sim card in it and it prompted me to change phone carriers. this may not be the case for everyone but mine works fine and will try digico renewals again.,True,-0.6567242362794673,1.0897703549060533
ORD179331,ID2272188025,2019-12-06,Bakers,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,77.45,-37.8040177,145.0047712,0,11297.45,Summer,False,1.0709,"camear i love the ability too write notes, the remote camera click on the pen i haven't used all the features yet but i like what i've used. i especially like the price i paid on 'gold days'",True,0.034209858997243714,0.08141962421711907
ORD176525,ID0227330293,2019-07-15,Bakers,"[('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",17175,76.65,-37.8041569,144.99398080000003,25,12957.9,Winter,True,0.6593,"alcon 7 rose gold so far so good, it’s good quality and came exactly as described!!",True,-0.015054604124090239,0.002087682672233404
ORD334457,ID0145235381,2019-12-07,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770,78.98,-37.8164539,144.9592888,0,12848.98,Summer,True,0.9334,shattered before installation completed i have not even used the phone. it was taken out the box to install. it was dropped on the floor during the process. it is shattered on all corners and cracks all the way across the front and back of the phone.,False,0.12842814471679528,0.24112734864300636
ORD429344,ID0591435152,2019-05-06,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,46.95,-37.8176868,144.9692503,25,4303.2,Autumn,False,0.1045,disappointed mad when i got the phone and opened it i brought the same phone last year at christmas from radio shack on line it cost me$10 end of getting two. i could have gotten two for the price of one. its still in the box!!,False,-1.8439977975036197,3.1022964509394555
ORD463449,ID0775942455,2019-09-23,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",7165,92.23,-37.8067581,144.9610755,5,6898.98,Spring,True,1.3968,sim card didnt read didnt read sim card,False,0.9443708151638918,1.6242171189979115
ORD090840,ID0581758944,2019-04-30,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,69.08,-37.8037477,144.9307499,10,8947.58,Autumn,False,1.7456,i’m. so. happy i. likit,True,-0.48121958640971485,0.7922755741127347
ORD142318,ID6021320897,2019-10-13,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('pearTV', 1)]",9070,105.2,-37.8170173,144.9356863,0,9175.2,Spring,True,1.1117,"good phone nothing else to say. good phone, good performance, good battery life. would recommend it. very please with the purchase",True,1.743070923518521,2.9780793319415433
ORD444816,ID3132397293,2019-06-30,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",18935,78.81,-37.807262,144.95908280000003,10,17120.31,Winter,True,1.2162,four stars is good phone.,True,0.11795944630351168,0.22338204592901872
ORD415777,ID0589420291,2019-12-09,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('iStream', 1)]",3235,74.84,-37.8096046,144.9726112,0,3309.84,Summer,False,1.0363,"as promised looks like new, too a bit to set up with my sim card and data transfer but up and working great.",True,-0.12651545193610883,0.1910229645093943
ORD229605,ID0299023699,2019-05-08,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('iStream', 2), ('Olivia x460', 1)]",22875,81.56,-37.808167,145.00954850000005,10,20669.06,Autumn,True,1.2754,"great value for this price great value for the money, awsome screen, i would recomend add a protector beacuse rhe one that comes with the phone is very thinn.",True,0.28730603828309775,0.5104384133611689
ORD228331,ID0746341037,2019-07-19,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,49.61,-37.8032806,144.9970679,15,7504.11,Winter,False,0.7648,"call volume is not acceptable . incoming call volume in first ring in low, then back to normal.",False,-1.680193457625184,2.824634655532358
ORD343308,ID2759826601,2019-12-17,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,95.81,-37.8109003,144.9618116,0,4735.81,Summer,True,1.094,"excellent phone -- almost this is a lovely flip phone with almost all the functionality you could ask for -- except it doesn't have bluetooth. if you have to be hands-free (say, for driving), this phone is not the right tool.",True,1.1648292876318618,1.997912317327765
ORD091059,ID1597555518,2019-12-16,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,93.35,-37.8194958,144.9775075,25,6190.85,Summer,True,0.7068,"!!! me encanta el artículo, está perfecto , impecable como nuevo, lo único es que la batería dura poco... pensé que duraría más... pero por lo demás ... maravilloso",True,1.013341063533759,1.7411273486430046
ORD072692,ID6226013472,2019-02-20,Bakers,"[('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",10895,80.22,-37.810839,144.9863202,15,9340.97,Summer,True,0.7893,it was not a orginally s10 cellphone it was fake s10 was never unlock plus it was a chinese cell phone the worst experience ever .it was not a orginally s10 i was shock as well please all reviews before buying cellphone for any seller,False,0.20478806255486287,0.3705636743215026
ORD151554,ID0277090010,2019-10-10,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",12790,105.76,-37.8078584,144.97289630000003,25,9698.26,Spring,True,1.2308,four stars i like it but the battery just runs out pretty quick. don't like that at all.,True,1.777556047703455,3.0365344467640907
ORD070006,ID0710013194,2019-12-09,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",22360,63.25,-37.8170882,144.932764,5,21305.25,Summer,False,1.3506,"got this ""free"" at metropcs (the version without fingerprint) not a good phone. after less than 6 months the battery is already failing. i'd get a better phone for 200$ instead of wasting 90-100$ on this. i got it just because of the ""free"" offer at metropcs.",False,-0.8402343614064371,1.400835073068893
ORD470385,ID0305912787,2019-08-31,Bakers,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('iAssist Line', 2)]",14510,82.58,-37.7991331,145.003862,25,10965.08,Winter,True,1.4277,"good budget android phone it is a good budget android phone, especially at discount price. the features are decent for basic user i.e. whatsapp, social media usage.",True,0.3501182287627985,0.6169102296450932
ORD156704,ID0588200619,2019-06-20,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1)]",4785,76.34,-37.8121425,144.9739206,10,4382.84,Winter,True,0.8146,five stars love it. you can do all sorts of things with this device.,True,-0.03414458358360735,0.03444676409185784
ORD095826,ID0703556751,2019-10-28,Thompson,"[('Thunder line', 1), ('iStream', 1), ('Universe Note', 2), ('Toshika 750', 2)]",17870,62.43,-37.8066885,144.956051,5,17038.93,Spring,False,1.0334,one star i have to turn it off to charge it,False,-0.8907304361058047,1.4864300626304796
ORD197322,ID1224804787,2019-08-26,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2)]",26150,61.91,-37.8133378,144.9386836,10,23596.91,Winter,True,0.7411,one star keeps dropping calls would not go on wifi,False,-0.9227523371346721,1.5407098121085592
ORD106281,ID2181275332,2019-05-13,Thompson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,50.36,-37.8106838,144.95984840000003,15,12757.86,Autumn,False,1.1455,disappointed the phone was beat up and scratched poor condition,False,-1.6340080234489334,2.7463465553235893
ORD351106,ID0356127492,2019-08-01,Bakers,"[('Universe Note', 1), ('Thunder line', 1)]",5630,79.29,-37.8189405,144.9885743,0,5709.29,Winter,True,1.155,five stars great replacement for my water damaged original.,True,0.1475181241763124,0.2734864300626308
ORD207048,ID3153810248,2019-09-01,Nickolson,"[('Toshika 750', 2), ('pearTV', 2)]",21260,80.85,-37.8087289,144.9614717,10,19214.85,Spring,False,1.3081,i like everything except that it gets a little warm on ... i like everything except that it gets a little warm on heavy use,True,0.24358382726291322,0.4363256784968675
ORD088579,ID0331414922,2019-07-21,Bakers,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,64.72,-37.8203135,145.0015295,25,8179.72,Winter,False,1.2751,"same as the name brand phones great phone. half the price of one of the major brands but has the same speed and features. i paired it with a pre pay carier and saved hundreds of dollars. i love it fast, sleek, just awesome.",True,-0.7497109104209858,1.2473903966597073
ORD039978,ID2190566769,2019-02-26,Nickolson,"[('Universe Note', 2), ('pearTV', 2), ('Thunder line', 1), ('iStream', 2)]",22000,68.52,-37.8172446,144.9645721,25,16568.52,Summer,False,0.4629,compras excellent,True,-0.5157047105946488,0.8507306889352819
ORD266656,ID0578070517,2019-02-17,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,78.0,-37.8241145,144.94349309999996,5,1384.25,Summer,False,1.3119,perfect worth your money!,True,0.06807917739316074,0.1388308977035488
ORD429948,ID0746912535,2019-10-19,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",5535,82.58,-37.8257254,144.9828503,10,5064.08,Spring,False,1.4134,"getting my money’s worth. i am very much getting what i expected out this product, and i am just happy. it might have have been a little pricey, but hey, life is not always all about money!",True,0.3501182287627985,0.6169102296450932
ORD270465,ID0289602672,2019-07-01,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",12095,59.88,-37.8126506,144.95196919999995,5,11550.13,Winter,True,0.431,"complete failure four calls from four different callers, all failed to ring. today was on help service call and tech said, i can't hear you. differently not a good phone.",False,-1.047760912305057,1.7526096033402911
ORD333640,ID0710041394,2019-03-17,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",8920,80.38,-37.811232,144.9354874,25,6770.38,Autumn,True,1.0311,"the fancy of phones. the note 10+ is like that one popular kid everyone knows at school. it has many cool features, no headphone jack, but it just had the best looks. buy the note 10+, alcons are overpriced.",True,0.21464095517912948,0.3872651356993728
ORD265421,ID1879206776,2019-07-02,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15660,52.64,-37.8019904,144.96013290000005,5,14929.64,Winter,False,1.6536,nesecito ayuda el equipo no fundió a normal mente tengo problemas con el audio y se cuelga el equipo,False,-1.493604303553131,2.508350730688934
ORD073974,ID0306969472,2019-10-27,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",21440,81.54,-37.8177909,144.9321877,0,21521.54,Spring,False,1.4273,quality low budget smartphone great phone without breaking the back,True,0.2860744267050646,0.5083507306889354
ORD149724,ID4735688208,2019-01-16,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",10510,75.15,-37.8036744,144.9493033,15,9008.65,Summer,False,1.0208,"its a great backup phone my smartphone was being repaired so this phone did the job. i forgot how long these batteries run for. anyhow, if your looking for a cheap and simple phone this is it.",True,-0.10742547247659172,0.15866388308976986
ORD035504,ID0373657257,2019-03-28,Thompson,"[('Thunder line', 1), ('pearTV', 2), ('iStream', 2)]",15100,83.0,-37.8111596,144.9295583,25,11408.0,Autumn,True,1.5491,excellent mobile for the price. display is very good. phone is very slim and easy to handle.,True,0.375982071901499,0.6607515657620037
ORD016227,ID0030942262,2019-05-01,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,78.42,-37.8092649,144.9492653,15,2097.17,Autumn,True,0.4257,fantastic! the product came as described and delivery was quick!!! the seller was very helpful in communicating with me via email as i was a bit nervous buying a phone online. i've had it now for a month now and everything works great.,True,0.09394302053186127,0.1826722338204592
ORD217462,ID3208518304,2019-01-21,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Universe Note', 1), ('Toshika 750', 1)]",20540,78.89,-37.8071047,144.9666451,10,18564.89,Summer,False,1.3043,fantastic cell phone this is the most fantastic phone i have ever owned. great software makes operation easy and intuative,True,0.12288589261564499,0.23173277661795383
ORD412813,ID2640759823,2019-11-29,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",6535,88.52,-37.8049451,144.9523702,5,6296.77,Spring,True,0.9785,the phone's battery maximum capacity was terrible the phone was in good cosmetic condition however the battery life was horrible had to send it back the same day i received it. the phone was losing charge ridiculously fast.,False,0.7159068674387042,1.2369519832985374
ORD213943,ID0126934555,2019-07-14,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Alcon 10', 1)]",13630,63.77,-37.81621060000001,144.96647109999995,15,11649.27,Winter,False,0.3792,really good and an awesome phone this looked brand new. i loved it only issue is the pen its not exactly good but overall i liked it. i hope it lasts for some time,True,-0.8082124603775698,1.3465553235908132
ORD311105,ID3994640124,2019-02-09,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,77.49,-37.7993493,144.9978648,0,5752.49,Summer,False,1.2076,great phone !!! very happy with olivia universe s7. looks and works like brand new.,True,0.03667308215330993,0.08559498956158589
ORD237193,ID1897799257,2019-10-31,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 2)]",12415,91.98,-37.8279836,144.9550019,15,10644.73,Spring,True,1.6519,small and easy to handle but terrible battery life small and easy to handle but terrible battery life. 2 died while i was on a trip around the country. refused to charge or turn on ever again.,False,0.9289756704384748,1.598121085594989
ORD395929,ID0387152989,2019-04-23,Thompson,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",6480,78.91,-37.8093011,144.9494765,10,5910.91,Autumn,True,0.431,"good, cheap basic phone it's a phone that rings and has a dial pad and we can use for voice mail. that's all i needed to add a line for $20/mo-no contract with at&t's mobile share. (a review at&t would be love/hate at this point, but there are no really good carriers...tried 'em all.)",True,0.1241175041936781,0.23382045929018722
ORD001452,ID4787333389,2019-02-08,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,89.67,-37.8163863,144.9671254,15,4127.17,Summer,True,0.3255,i really like this tablet..easy to use and looks great.,True,0.7867245331756224,1.3569937369519824
ORD149690,ID0767592619,2019-07-10,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,52.38,-37.8079225,144.9732186,10,8215.38,Winter,False,1.231,sim card dose not work!! i had to go buy a new sim card. the one that came with the phone would not work.,False,-1.5096152540675645,2.5354906054279733
ORD480785,ID6167285781,2019-08-17,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",16765,79.4,-37.8111307,144.9590314,25,12653.15,Winter,True,1.0659,"get a good case as back of the phone is slippery no complaint otherwise, a great phone!",True,0.1542919878554958,0.28496868475991677
ORD200639,ID0253027671,2019-07-07,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('iStream', 1)]",6735,60.87,-37.8153963,144.9417271,0,6795.87,Winter,True,0.5591,i was sent a prepaid phone! it wouldn't work ... i was sent a prepaid phone! it wouldn't work with my verizon plan!,False,-0.9867961391924064,1.6492693110647176
ORD490334,ID2346984255,2019-11-26,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",9780,101.67,-37.8208435,144.94731000000004,25,7436.67,Spring,True,0.9097,love it great camera. works very fast. beautiful screen. great battery life. best phone i ever had,True,1.5256914799956343,2.6096033402922743
ORD400724,ID0443302590,2019-07-08,Bakers,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",31180,77.36,-37.813257,145.0048305,15,26580.36,Winter,True,0.9189,"great phone, prompt delivery they delivered a new unlocked olivia phone, just as promised. very prompt delivery and works great!",True,0.028667606896093413,0.07202505219206652
ORD450699,ID3208517859,2019-06-10,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1)]",6545,84.26,-37.8006036,144.97385469999998,10,5974.76,Winter,True,2.0382,five stars very good,True,0.4535736013176006,0.7922755741127347
ORD397876,ID1449308568,2019-09-08,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('iStream', 1), ('Toshika 750', 1)]",26730,102.16,-37.8166608,144.9875283,25,20149.66,Spring,True,1.0047,great phone love the phone but los cortana when i upgraded :-(,True,1.555865963657451,2.660751565762002
